lon,lat,extreme_Tmax_proxy,extreme_Tmin_proxy,extreme_Prec_proxy,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,prec_01,prec_02,prec_03,prec_04,prec_05,prec_06,prec_07,prec_08,prec_09,prec_10,prec_11,prec_12,tavg_01,tavg_02,tavg_03,tavg_04,tavg_05,tavg_06,tavg_07,tavg_08,tavg_09,tavg_10,tavg_11,tavg_12,GDD_01,GDD_02,GDD_03,GDD_04,GDD_05,GDD_06,GDD_07,GDD_08,GDD_09,GDD_10,GDD_11,GDD_12,GDD_gs,GDD_annual,elevation_m,slope_deg,aspect_deg,clay_pct,sand_pct,silt_pct,soc_dgkg,bdod_kgdm3,cec_cmolkg,ph,nitrogen_cgkg,wheat_yield_tha,wheat_yield_pred_tha,yield_uncertainty_tha,yield_source,yield_blended_tha,yield_source_blend,grid_id,zenodo_yield_tha,n_px
116.8125,40.2292,30.288,-11.604,190.0,11.406,12.2693,29.288,1124.495,30.288,-11.604,41.892,24.474,-3.2347,24.474,-3.2347,522.0,190.0,3.0,136.3769,396.0,11.0,396.0,11.0,4.0,3.0,6.0,13.0,30.0,68.0,190.0,138.0,45.0,16.0,5.0,4.0,-5.208,-1.668,5.008,13.492,19.204,23.688,25.572,24.2,19.2,12.528,3.688,-2.836,0.0,0.0,0.0,104.76,285.324,410.64,482.732,440.2,276.0,78.368,0.0,0.0,1999.6561,2078.0241,52.40410000000003,0.9380000000000006,123.665,17.2,45.9,36.8,226.0,1.31,17.8,7.6,22.6,7.239330768585205,7.178550159639352,0.03,Xiao2024,7.239330768585205,Xiao2024,108,,0
116.8542,40.2292,30.136,-11.3,189.0,11.4118,12.0537,29.0898,1118.9941,30.136,-11.3,41.436,24.4153,-3.152,24.4153,-3.152,518.0,189.0,3.0,136.6898,394.0,11.0,394.0,11.0,4.0,3.0,6.0,12.0,30.0,68.0,189.0,137.0,44.0,16.0,5.0,4.0,-5.064,-1.652,4.976,13.464,19.172,23.6,25.468,24.184,19.176,12.572,3.772,-2.728,0.0,0.0,0.0,103.92,284.332,408.0,479.508,439.704,275.28,79.732,0.0,0.0,1990.7441,2070.4761,57.64779999999999,1.9975000000000005,221.4875,17.9,45.5,36.6,301.0,1.29,18.1,7.3,30.1,6.854864597320557,7.180668616387461,0.03,Xiao2024,6.854864597320557,Xiao2024,109,,0
116.8958,40.2292,29.532,-11.58,189.0,10.9628,11.9743,29.1261,1113.4851,29.532,-11.58,41.112,23.8833,-3.538,23.8833,-3.538,522.0,189.0,3.0,136.2658,396.0,10.0,396.0,10.0,4.0,3.0,7.0,13.0,31.0,68.0,189.0,139.0,45.0,15.0,5.0,3.0,-5.42,-2.144,4.464,12.972,18.732,23.064,24.9,23.7,18.708,12.172,3.468,-3.048,0.0,0.0,0.0,89.16,270.692,391.92,461.9,424.7,261.24,67.332,0.0,0.0,1899.612,1966.944,162.63510000000002,9.5237,207.7399,18.9,44.0,37.1,351.0,1.28,19.2,7.1,35.1,,7.164284693805178,0.1152331919396063,SpatialPred,6.508087805148577,BayesianBlend,110,,0
116.9375,40.2292,29.284,-11.8,190.0,10.717,11.9073,28.9829,1114.0333,29.284,-11.8,41.084,23.6433,-3.798,23.6433,-3.798,525.0,190.0,3.0,136.3183,398.0,10.0,398.0,10.0,4.0,3.0,7.0,13.0,31.0,68.0,190.0,140.0,46.0,15.0,5.0,3.0,-5.688,-2.424,4.168,12.704,18.484,22.748,24.66,23.492,18.48,11.948,3.28,-3.292,0.0,0.0,0.0,81.12,263.004,382.44,454.46,418.252,254.4,60.388,0.0,0.0,1853.676,1914.064,209.5252,10.127,198.7997,18.6,44.4,36.9,321.0,1.28,19.7,7.1,32.1,,7.156165040638243,0.1152331919396063,SpatialPred,6.51945652592752,BayesianBlend,111,,0
116.9792,40.2292,29.34,-11.856,190.0,10.7363,11.8547,28.7763,1117.1008,29.34,-11.856,41.196,23.7013,-3.824,23.7013,-3.824,526.0,190.0,3.0,135.9708,398.0,10.0,398.0,10.0,4.0,3.0,7.0,13.0,31.0,68.0,190.0,140.0,46.0,16.0,5.0,3.0,-5.728,-2.432,4.2,12.752,18.512,22.76,24.756,23.592,18.512,11.964,3.292,-3.312,0.0,0.0,0.0,82.56,263.872,382.8,457.436,421.352,255.36,60.884,0.0,0.0,1863.3801,1924.264,191.6255,11.0772,104.7422,17.9,45.4,36.6,272.0,1.29,19.4,7.2,27.2,,7.140317666239807,0.1152331919396063,SpatialPred,6.454157136146341,BayesianBlend,112,,0
117.0208,40.2292,29.768,-11.676,189.0,11.1413,11.972,28.8872,1121.506,29.768,-11.676,41.444,24.1427,-3.4927,24.1427,-3.4927,519.0,189.0,3.0,136.9496,394.0,10.0,394.0,10.0,4.0,3.0,6.0,13.0,30.0,66.0,189.0,139.0,45.0,16.0,5.0,3.0,-5.444,-2.016,4.668,13.264,18.948,23.164,25.184,24.068,18.92,12.312,3.624,-3.008,0.0,0.0,0.0,97.92,277.388,394.92,470.704,436.108,267.6,71.672,0.0,0.0,1944.64,2016.312,74.5256,3.4692,175.0062,17.1,46.9,36.0,201.0,1.31,19.6,7.5,20.1,,7.152164627242522,0.1152331919396063,SpatialPred,6.1323378935959685,BayesianBlend,113,,0
117.0625,40.2292,29.476,-11.768,188.0,10.9142,11.867,28.7727,1117.6938,29.476,-11.768,41.244,23.8767,-3.67,23.8767,-3.67,520.0,188.0,3.0,136.7065,395.0,10.0,395.0,10.0,4.0,3.0,6.0,13.0,30.0,67.0,188.0,140.0,46.0,15.0,5.0,3.0,-5.6,-2.236,4.428,12.98,18.696,22.916,24.916,23.8,18.664,12.128,3.464,-3.2,0.0,0.0,0.0,89.4,269.576,387.48,462.396,427.8,259.92,65.968,0.0,0.0,1896.5719,1962.54,139.6051,8.5352,235.9415,17.5,47.9,34.7,216.0,1.3,19.2,7.4,21.6,,7.147175392964434,0.1152331919396063,SpatialPred,6.465457601874081,BayesianBlend,114,,0
117.1042,40.2292,28.952,-12.0,189.0,10.46,11.704,28.5798,1113.5997,28.952,-12.0,40.952,23.3867,-4.064,23.3867,-4.064,530.0,189.0,3.0,135.5735,401.0,9.0,401.0,9.0,3.0,3.0,7.0,14.0,31.0,69.0,189.0,143.0,47.0,16.0,5.0,3.0,-5.936,-2.7,3.924,12.392,18.16,22.428,24.432,23.308,18.228,11.76,3.088,-3.56,0.0,0.0,0.0,71.76,252.96,372.84,447.392,412.548,246.84,54.56,0.0,0.0,1804.34,1858.9,260.0592,14.5556,211.1849,18.2,47.8,34.1,310.0,1.28,18.1,7.2,31.0,,7.10240778814098,0.1152331919396063,SpatialPred,6.462474695401836,BayesianBlend,115,,0
117.1458,40.2292,28.708,-12.088,190.0,10.2455,11.543,28.2944,1112.6576,28.708,-12.088,40.796,23.1733,-4.2587,23.1733,-4.2587,534.0,190.0,3.0,135.2367,403.0,9.0,403.0,9.0,3.0,3.0,7.0,15.0,32.0,69.0,190.0,144.0,47.0,16.0,5.0,3.0,-6.1,-2.96,3.64,12.1,17.896,22.176,24.22,23.132,18.06,11.584,2.928,-3.72,0.0,0.0,0.0,63.0,244.776,365.28,440.82,407.092,241.8,49.104,0.0,0.0,1762.768,1811.872,300.3106,16.9905,163.3858,18.2,46.9,35.0,415.0,1.25,17.3,7.0,41.5,,7.08880596841836,0.1152331919396063,SpatialPred,6.882531624273658,BayesianBlend,116,,0
117.1875,40.2292,28.776,-12.012,189.0,10.2953,11.4493,28.0703,1114.328,28.776,-12.012,40.788,23.248,-4.2273,23.248,-4.2273,534.0,189.0,3.0,134.8465,403.0,9.0,403.0,9.0,3.0,3.0,7.0,15.0,32.0,70.0,189.0,144.0,47.0,16.0,5.0,3.0,-6.068,-2.94,3.624,12.112,17.912,22.216,24.292,23.236,18.152,11.648,3.016,-3.664,0.0,0.0,0.0,63.36,245.272,366.48,443.052,410.316,244.56,51.088,0.0,0.0,1773.04,1824.128,269.0496,16.2002,194.4662,17.7,45.5,36.9,439.0,1.25,18.0,7.1,43.9,,7.090288029158292,0.1152331919396063,SpatialPred,6.412767583474271,BayesianBlend,117,,0
117.2292,40.2292,28.76,-12.228,189.0,10.2147,11.5767,28.244,1116.0026,28.76,-12.228,40.988,23.186,-4.3327,23.186,-4.3327,535.0,189.0,3.0,134.9245,404.0,9.0,404.0,9.0,3.0,3.0,7.0,15.0,32.0,70.0,189.0,145.0,47.0,16.0,5.0,3.0,-6.176,-3.048,3.532,12.032,17.86,22.148,24.248,23.164,18.076,11.564,2.932,-3.776,0.0,0.0,0.0,60.96,243.66,364.44,441.688,408.084,242.28,48.484,0.0,0.0,1761.112,1809.596,287.2764,14.4922,159.6229,17.5,44.0,38.5,406.0,1.25,18.9,7.3,40.6,,7.099907685049804,0.1152331919396063,SpatialPred,6.504193155392139,BayesianBlend,118,,0
117.2708,40.2292,28.992,-12.276,188.0,10.3925,11.7603,28.4975,1120.83,28.992,-12.276,41.268,23.3993,-4.2353,23.3993,-4.2353,534.0,188.0,3.0,134.7031,403.0,9.0,403.0,9.0,3.0,3.0,7.0,15.0,32.0,70.0,188.0,145.0,47.0,16.0,5.0,3.0,-6.112,-2.896,3.74,12.26,18.088,22.376,24.464,23.376,18.28,11.76,3.08,-3.68,0.0,0.0,0.0,67.8,250.728,371.28,448.384,414.656,248.4,54.56,0.0,0.0,1801.248,1855.808,233.1138,9.7179,200.357,17.2,42.5,40.4,408.0,1.25,19.2,7.2,40.8,,7.106946080974356,0.1152331919396063,SpatialPred,6.447518133860177,BayesianBlend,119,,0
117.3125,40.2292,28.968,-12.324,188.0,10.3633,11.774,28.514,1121.5914,28.968,-12.324,41.292,23.38,-4.2807,23.38,-4.2807,535.0,188.0,3.0,134.785,404.0,9.0,404.0,9.0,3.0,3.0,7.0,15.0,32.0,70.0,188.0,146.0,47.0,16.0,5.0,3.0,-6.176,-2.932,3.708,12.228,18.048,22.336,24.436,23.368,18.268,11.728,3.076,-3.728,0.0,0.0,0.0,66.84,249.488,370.08,447.516,414.408,248.04,53.568,0.0,0.0,1796.372,1849.94,234.2049,10.2192,176.1205,16.8,42.4,40.8,443.0,1.23,18.7,7.0,44.3,,7.101471540220023,0.1152331919396063,SpatialPred,6.244421656172566,BayesianBlend,120,,0
117.3542,40.2292,28.544,-12.556,188.0,9.9727,11.6493,28.3439,1118.0066,28.544,-12.556,41.1,22.962,-4.616,22.962,-4.616,543.0,188.0,3.0,132.9913,407.0,9.0,407.0,9.0,3.0,3.0,7.0,16.0,33.0,72.0,188.0,147.0,48.0,17.0,6.0,3.0,-6.468,-3.328,3.268,11.764,17.588,21.876,24.02,22.98,17.888,11.376,2.744,-4.052,0.0,0.0,0.0,52.92,235.228,356.28,434.62,402.38,236.64,42.656,0.0,0.0,1718.068,1760.724,305.8985,13.146,234.0362,16.3,45.8,38.0,484.0,1.23,18.5,6.9,48.4,,7.048292315700302,0.1152331919396063,SpatialPred,6.632049519986937,BayesianBlend,121,,0
117.3958,40.2292,27.804,-13.236,189.0,9.2297,11.6753,28.4487,1113.9274,27.804,-13.236,41.04,22.2073,-5.2813,22.2073,-5.2813,556.0,189.0,3.0,131.1232,413.0,10.0,413.0,10.0,3.0,4.0,8.0,17.0,35.0,74.0,189.0,150.0,50.0,17.0,6.0,3.0,-7.076,-4.052,2.492,10.92,16.78,21.1,23.288,22.22,17.096,10.62,2.044,-4.712,0.0,0.0,0.0,27.6,210.18,333.0,411.928,378.82,212.88,19.22,0.0,0.0,1574.408,1593.628,477.3033,14.8289,193.4014,15.6,49.6,34.8,479.0,1.25,18.5,7.0,47.9,,7.012846665465243,0.1152331919396063,SpatialPred,6.5482865930751855,BayesianBlend,122,,0
117.4375,40.2292,28.296,-12.972,188.0,9.6682,11.7043,28.3618,1122.7203,28.296,-12.972,41.268,22.7213,-4.984,22.7213,-4.984,548.0,188.0,3.0,132.3324,409.0,9.0,409.0,9.0,3.0,3.0,7.0,17.0,34.0,72.0,188.0,149.0,49.0,17.0,6.0,3.0,-6.828,-3.704,2.94,11.456,17.304,21.616,23.788,22.772,17.592,11.072,2.444,-4.404,0.0,0.0,0.0,43.67999999999999,226.424,348.48,427.428,395.932,227.76,33.232,0.0,0.0,1669.704,1702.936,351.6078,13.2502,183.7925,14.9,53.3,31.8,391.0,1.27,17.7,7.1,39.1,,7.0054781253463805,0.1152331919396063,SpatialPred,6.552192061627915,BayesianBlend,123,,0
117.4792,40.2292,27.292,-13.948,188.0,8.5898,11.6457,28.2388,1121.3778,27.292,-13.948,41.24,21.668,-6.0053,21.668,-6.0053,563.0,188.0,3.0,129.6617,416.0,10.0,416.0,10.0,3.0,4.0,8.0,18.0,37.0,76.0,188.0,152.0,50.0,18.0,6.0,3.0,-7.8,-4.792,1.784,10.26,16.196,20.568,22.768,21.68,16.504,10.008,1.36,-5.428,0.0,0.0,0.0,7.79999999999999,192.076,317.04,395.808,362.08,195.12,0.2479999999999975,0.0,0.0,1469.9241,1470.1721,592.5605,19.6031,268.6335,15.1,53.8,31.1,329.0,1.29,17.2,7.2,32.9,,6.968414873312471,0.1152331919396063,SpatialPred,6.235816859877368,BayesianBlend,124,,0
117.5208,40.2292,27.012,-14.18,188.0,8.31,11.5147,27.9536,1123.1925,27.012,-14.18,41.192,21.408,-6.312,21.408,-6.312,567.0,188.0,3.0,128.8922,417.0,10.0,417.0,10.0,3.0,4.0,9.0,19.0,37.0,76.0,188.0,153.0,51.0,18.0,6.0,3.0,-8.092,-5.124,1.468,9.952,15.9,20.292,22.508,21.428,16.24,9.748,1.112,-5.712,0.0,0.0,0.0,0.0,182.9,308.76,387.748,354.268,187.2,0.0,0.0,0.0,1420.8759,1420.8759,671.1961,20.2469,306.8159,15.9,51.1,33.0,374.0,1.28,18.3,7.1,37.4,,6.960439452821032,0.1152331919396063,SpatialPred,6.642091479126892,BayesianBlend,125,,0
116.8125,40.1875,30.3,-11.728,193.0,11.408,12.274,29.2043,1127.8512,30.3,-11.728,42.028,24.5107,-3.2793,24.5107,-3.2793,525.0,193.0,3.0,137.0158,399.0,11.0,399.0,11.0,4.0,3.0,7.0,13.0,29.0,68.0,193.0,138.0,45.0,16.0,5.0,4.0,-5.288,-1.696,5.052,13.512,19.204,23.7,25.6,24.28,19.232,12.5,3.636,-2.868,0.0,0.0,0.0,105.36,285.324,411.0,483.6,442.68,276.96,77.5,0.0,0.0,2004.924,2082.424,46.43339999999998,1.0610999999999997,202.5364,18.7,43.9,37.4,178.0,1.32,19.3,7.8,17.8,7.239330768585205,7.195797595386318,0.03,Xiao2024,7.239330768585205,Xiao2024,126,,0
116.8542,40.1875,30.232,-11.536,193.0,11.4308,12.179,29.1587,1123.6919,30.232,-11.536,41.768,24.4927,-3.2007,24.4927,-3.2007,522.0,193.0,3.0,137.9333,398.0,11.0,398.0,11.0,4.0,3.0,6.0,12.0,29.0,67.0,193.0,138.0,45.0,16.0,5.0,4.0,-5.172,-1.636,5.096,13.5,19.2,23.688,25.576,24.292,19.2,12.56,3.724,-2.784,0.0,0.0,0.0,105.0,285.2,410.64,482.856,443.052,276.0,79.36,0.0,0.0,2002.7481,2082.1081,45.3477,0.9120000000000008,152.4875,18.3,43.9,37.8,215.0,1.32,19.1,7.8,21.5,7.293098926544189,7.2030305285844864,0.03,Xiao2024,7.293098926544189,Xiao2024,127,,0
116.8958,40.1875,30.068,-11.348,193.0,11.4118,12.045,29.083,1119.7162,30.068,-11.348,41.416,24.4107,-3.17,24.4107,-3.17,519.0,193.0,3.0,138.7247,397.0,11.0,397.0,11.0,4.0,3.0,6.0,12.0,29.0,66.0,193.0,138.0,44.0,15.0,5.0,4.0,-5.116,-1.6799999999999995,4.996,13.468,19.192,23.572,25.444,24.228,19.184,12.568,3.788,-2.72,0.0,0.0,0.0,104.04,284.952,407.16,478.764,441.068,275.52,79.608,0.0,0.0,1991.5041,2071.1121,53.58709999999999,2.719199999999999,214.8618,17.7,43.9,38.4,245.0,1.31,18.0,7.6,24.5,7.540404319763184,7.211795824449247,0.03,Xiao2024,7.540404319763184,Xiao2024,128,,0
116.9375,40.1875,29.948,-11.42,193.0,11.3238,12.0277,29.0748,1119.1886,29.948,-11.42,41.368,24.3093,-3.2613,24.3093,-3.2613,523.0,193.0,3.0,137.9309,399.0,11.0,399.0,11.0,4.0,3.0,6.0,13.0,30.0,67.0,193.0,139.0,44.0,15.0,5.0,4.0,-5.224,-1.796,4.88,13.408,19.124,23.44,25.34,24.168,19.108,12.472,3.752,-2.788,0.0,0.0,0.0,102.24,282.844,403.2,475.54,439.208,273.24,76.632,0.0,0.0,1976.272,2052.904,64.02449999999999,4.1741,165.6603,17.5,43.6,38.9,270.0,1.3,17.0,7.5,27.0,7.540404319763184,7.200998941234955,0.03,Xiao2024,7.540404319763184,Xiao2024,129,,0
116.9792,40.1875,30.0,-11.436,193.0,11.3412,11.9963,28.9515,1121.4777,30.0,-11.436,41.436,24.3627,-3.268,24.3627,-3.268,525.0,193.0,3.0,137.3269,399.0,11.0,399.0,11.0,4.0,3.0,6.0,13.0,30.0,67.0,193.0,139.0,45.0,16.0,5.0,4.0,-5.22,-1.796,4.876,13.4,19.16,23.452,25.412,24.236,19.132,12.508,3.748,-2.78,0.0,0.0,0.0,102.0,283.96,403.56,477.772,441.316,273.96,77.748,0.0,0.0,1982.568,2060.316,57.6848,3.1732999999999985,182.4326,17.7,42.9,39.5,322.0,1.28,16.9,7.6,32.2,,7.188333318251497,0.1152331919396063,SpatialPred,6.238720171208992,BayesianBlend,130,,0
117.0208,40.1875,30.104,-11.52,192.0,11.3873,12.0607,28.9753,1125.1302,30.104,-11.52,41.624,24.4553,-3.2673,24.4553,-3.2673,524.0,192.0,3.0,137.0894,398.0,11.0,398.0,11.0,4.0,3.0,6.0,13.0,30.0,67.0,192.0,139.0,45.0,16.0,5.0,4.0,-5.244,-1.776,4.924,13.476,19.22,23.52,25.512,24.34,19.204,12.5,3.764,-2.792,0.0,0.0,0.0,104.28,285.82,405.6,480.872,444.54,276.12,77.5,0.0,0.0,1997.232,2074.732,40.90539999999999,1.4666999999999994,152.0841,19.4,41.7,39.0,321.0,1.28,18.7,7.7,32.1,,7.193995565959317,0.1152331919396063,SpatialPred,6.593289010068656,BayesianBlend,131,,0
117.0625,40.1875,30.048,-11.488,191.0,11.4015,11.9857,28.8561,1124.4911,30.048,-11.488,41.536,24.4487,-3.2567,24.4487,-3.2567,522.0,191.0,3.0,136.9279,396.0,11.0,396.0,11.0,4.0,3.0,6.0,14.0,30.0,66.0,191.0,139.0,44.0,16.0,5.0,4.0,-5.228,-1.76,4.952,13.52,19.232,23.516,25.496,24.336,19.204,12.556,3.796,-2.772,0.0,0.0,0.0,105.6,286.192,405.48,480.376,444.416,276.12,79.236,0.0,0.0,1998.1841,2077.4201,39.06939999999997,1.617399999999999,195.1292,20.6,41.0,38.4,317.0,1.27,20.2,7.7,31.7,,7.196171573321729,0.1152331919396063,SpatialPred,6.878216846273522,BayesianBlend,132,,0
117.1042,40.1875,29.936,-11.48,191.0,11.3453,11.9307,28.8069,1123.2583,29.936,-11.48,41.416,24.3713,-3.3047,24.3713,-3.3047,525.0,191.0,3.0,136.5611,398.0,11.0,398.0,11.0,4.0,3.0,6.0,14.0,30.0,67.0,191.0,140.0,45.0,16.0,5.0,4.0,-5.256,-1.816,4.892,13.408,19.156,23.432,25.416,24.26,19.152,12.536,3.792,-2.832,0.0,0.0,0.0,102.24,283.836,402.96,477.896,442.06,274.56,78.616,0.0,0.0,1983.5521,2062.1681,65.81110000000001,4.3522,189.507,20.5,41.0,38.5,370.0,1.25,20.5,7.6,37.0,,7.18919236107601,0.1152331919396063,SpatialPred,6.311926011996853,BayesianBlend,133,,0
117.1458,40.1875,29.936,-11.524,191.0,11.3268,11.921,28.753,1124.5566,29.936,-11.524,41.46,24.3693,-3.3413,24.3693,-3.3413,527.0,191.0,3.0,136.4524,400.0,11.0,400.0,11.0,4.0,3.0,6.0,14.0,30.0,68.0,191.0,141.0,45.0,16.0,5.0,4.0,-5.312,-1.872,4.84,13.36,19.128,23.42,25.42,24.288,19.172,12.556,3.784,-2.864,0.0,0.0,0.0,100.8,282.968,402.6,478.02,442.928,275.16,79.236,0.0,0.0,1982.476,2061.712,67.60480000000001,3.6163,190.294,20.0,40.9,39.1,396.0,1.24,20.5,7.6,39.6,,7.185477820600821,0.1152331919396063,SpatialPred,6.385546560762943,BayesianBlend,134,,0
117.1875,40.1875,29.944,-11.664,191.0,11.2932,11.9677,28.7629,1128.5159,29.944,-11.664,41.608,24.3733,-3.4327,24.3733,-3.4327,530.0,191.0,3.0,135.8493,401.0,11.0,401.0,11.0,4.0,3.0,7.0,14.0,31.0,68.0,191.0,142.0,45.0,16.0,5.0,4.0,-5.396,-1.948,4.788,13.336,19.152,23.412,25.4,24.292,19.164,12.52,3.74,-2.944,0.0,0.0,0.0,100.08,283.712,402.36,477.4,443.052,274.92,78.12,0.0,0.0,1981.524,2059.644,60.39519999999999,1.3783999999999992,192.9911,19.1,42.0,38.9,355.0,1.26,20.5,7.6,35.5,,7.172874307334066,0.1152331919396063,SpatialPred,6.498336855053358,BayesianBlend,135,,0
117.2292,40.1875,29.84,-11.88,190.0,11.1593,12.0193,28.8095,1130.9235,29.84,-11.88,41.72,24.2547,-3.61,24.2547,-3.61,533.0,190.0,3.0,134.9306,402.0,11.0,402.0,11.0,4.0,3.0,7.0,15.0,31.0,69.0,190.0,143.0,46.0,16.0,5.0,4.0,-5.58,-2.132,4.636,13.208,19.048,23.292,25.292,24.18,19.052,12.4,3.612,-3.116,0.0,0.0,0.0,96.24,280.488,398.76,474.052,439.58,271.56,74.4,0.0,0.0,1960.68,2035.08,80.1301,1.8641000000000003,202.0137,18.1,43.8,38.1,325.0,1.27,20.2,7.6,32.5,,7.154711212265634,0.1152331919396063,SpatialPred,6.3840646018905485,BayesianBlend,136,,0
117.2708,40.1875,29.712,-11.92,189.0,11.056,11.8873,28.5534,1130.7837,29.712,-11.92,41.632,24.1467,-3.7253,24.1467,-3.7253,533.0,189.0,3.0,134.7802,402.0,11.0,402.0,11.0,4.0,3.0,7.0,15.0,31.0,69.0,189.0,144.0,46.0,16.0,5.0,4.0,-5.712,-2.28,4.46,13.052,18.884,23.136,25.188,24.124,19.0,12.364,3.64,-3.176,0.0,0.0,0.0,91.56,275.404,394.08,470.828,437.844,270.0,73.284,0.0,0.0,1939.716,2013.0,93.80200000000002,1.9276,200.6585,17.2,45.3,37.4,307.0,1.27,19.5,7.6,30.7,,7.138509439971396,0.1152331919396063,SpatialPred,6.191942284446019,BayesianBlend,137,,0
117.3125,40.1875,29.436,-11.924,188.0,10.8525,11.677,28.2326,1127.1805,29.436,-11.924,41.36,23.9127,-3.8793,23.9127,-3.8793,531.0,188.0,3.0,134.723,400.0,11.0,400.0,11.0,4.0,3.0,7.0,15.0,31.0,68.0,188.0,144.0,46.0,16.0,5.0,4.0,-5.852,-2.528,4.176,12.728,18.588,22.864,24.94,23.928,18.824,12.228,3.564,-3.268,0.0,0.0,0.0,81.84,266.228,385.92,463.14,431.768,264.72,69.068,0.0,0.0,1893.616,1962.684,127.5181,5.5145,220.6322,17.1,49.5,33.3,360.0,1.27,17.6,7.4,36.0,,7.108065391320246,0.1152331919396063,SpatialPred,6.466269319138779,BayesianBlend,138,,0
117.3542,40.1875,28.988,-12.22,189.0,10.4258,11.709,28.4144,1122.1353,28.988,-12.22,41.208,23.4453,-4.226,23.4453,-4.226,537.0,189.0,3.0,135.0862,406.0,9.0,406.0,9.0,3.0,3.0,7.0,15.0,32.0,70.0,189.0,147.0,47.0,16.0,5.0,3.0,-6.132,-2.9,3.76,12.264,18.1,22.384,24.472,23.476,18.372,11.82,3.156,-3.648,0.0,0.0,0.0,67.92,251.1,371.52,448.632,417.756,251.16,56.42,0.0,0.0,1808.088,1864.508,215.7839,10.7878,225.508,17.0,53.2,29.8,419.0,1.26,16.7,7.2,41.9,,7.057445624814745,0.1152331919396063,SpatialPred,6.245219710119063,BayesianBlend,139,,0
117.3958,40.1875,28.656,-12.612,190.0,10.074,11.7953,28.5823,1120.2072,28.656,-12.612,41.268,23.086,-4.5527,23.086,-4.5527,545.0,190.0,3.0,133.9117,409.0,9.0,409.0,9.0,3.0,3.0,7.0,16.0,33.0,70.0,190.0,149.0,48.0,17.0,6.0,3.0,-6.444,-3.268,3.4,11.868,17.704,22.004,24.136,23.12,17.992,11.452,2.844,-3.968,0.0,0.0,0.0,56.04,238.824,360.12,438.216,406.72,239.76,45.012,0.0,0.0,1739.68,1784.692,293.8375,10.6,180.1086,16.2,54.5,29.2,438.0,1.26,17.1,7.2,43.8,,7.020549864058368,0.1152331919396063,SpatialPred,6.502142798611878,BayesianBlend,140,,0
117.4375,40.1875,28.852,-12.712,189.0,10.1937,11.888,28.6017,1128.4357,28.852,-12.712,41.564,23.2873,-4.552,23.2873,-4.552,545.0,189.0,3.0,133.9558,410.0,9.0,410.0,9.0,3.0,3.0,7.0,16.0,33.0,71.0,189.0,150.0,48.0,16.0,6.0,3.0,-6.476,-3.216,3.524,12.06,17.912,22.188,24.328,23.332,18.148,11.572,2.9,-3.96,0.0,0.0,0.0,61.8,245.272,365.64,444.168,413.292,244.44,48.732,0.0,0.0,1774.612,1823.3441,239.1953,6.5963,243.9618,15.5,54.8,29.7,422.0,1.26,17.8,7.3,42.2,,7.0259131310462735,0.1152331919396063,SpatialPred,6.257603963558769,BayesianBlend,141,,0
117.4792,40.1875,28.452,-12.94,189.0,9.8233,11.784,28.4693,1125.4067,28.452,-12.94,41.392,22.8933,-4.8753,22.8933,-4.8753,554.0,189.0,3.0,132.2973,414.0,10.0,414.0,10.0,3.0,4.0,7.0,17.0,34.0,73.0,189.0,152.0,49.0,17.0,6.0,3.0,-6.748,-3.592,3.112,11.636,17.496,21.796,23.94,22.944,17.772,11.232,2.572,-4.268,0.0,0.0,0.0,49.08,232.376,353.88,432.14,401.264,233.16,38.192,0.0,0.0,1701.9,1740.092,320.4306,9.6087,217.3506,17.3,45.3,37.3,395.0,1.27,20.6,6.8,39.5,,7.044877359462604,0.1152331919396063,SpatialPred,6.702759242939177,BayesianBlend,142,,0
117.5208,40.1875,27.928,-13.076,190.0,9.3925,11.5143,28.081,1118.3961,27.928,-13.076,41.004,22.4087,-5.1933,22.4087,-5.1933,562.0,190.0,3.0,131.3821,418.0,10.0,418.0,10.0,3.0,4.0,8.0,18.0,35.0,74.0,190.0,154.0,50.0,17.0,6.0,3.0,-7.016,-3.992,2.612,11.08,16.924,21.288,23.468,22.484,17.34,10.868,2.26,-4.572,0.0,0.0,0.0,32.4,214.644,338.64,417.508,387.004,220.2,26.908,0.0,0.0,1610.396,1637.304,353.2308,9.2787,206.2957,17.5,43.9,38.5,382.0,1.27,20.5,6.7,38.2,,7.025197514032854,0.1152331919396063,SpatialPred,6.2814298404893405,BayesianBlend,143,,0
116.8125,40.1458,30.376,-11.604,197.0,11.4918,12.1943,29.048,1130.9506,30.376,-11.604,41.98,24.6247,-3.2327,24.6247,-3.2327,531.0,197.0,3.0,137.7248,404.0,11.0,404.0,11.0,4.0,3.0,7.0,13.0,30.0,68.0,197.0,139.0,45.0,16.0,5.0,4.0,-5.24,-1.644,5.132,13.624,19.336,23.768,25.68,24.404,19.352,12.576,3.704,-2.788,0.0,0.0,0.0,108.72,289.416,413.04,486.08,446.524,280.56,79.856,0.0,0.0,2024.34,2104.196,37.8827,0.9933999999999994,235.6539,21.3,42.5,36.1,144.0,1.33,20.2,7.9,14.4,6.902655124664307,7.207579290054486,0.03,Xiao2024,6.902655124664307,Xiao2024,144,,0
