lon,lat,extreme_Tmax_proxy,extreme_Tmin_proxy,extreme_Prec_proxy,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,prec_01,prec_02,prec_03,prec_04,prec_05,prec_06,prec_07,prec_08,prec_09,prec_10,prec_11,prec_12,tavg_01,tavg_02,tavg_03,tavg_04,tavg_05,tavg_06,tavg_07,tavg_08,tavg_09,tavg_10,tavg_11,tavg_12,GDD_01,GDD_02,GDD_03,GDD_04,GDD_05,GDD_06,GDD_07,GDD_08,GDD_09,GDD_10,GDD_11,GDD_12,GDD_gs,GDD_annual,elevation_m,slope_deg,aspect_deg,clay_pct,sand_pct,silt_pct,soc_dgkg,bdod_kgdm3,cec_cmolkg,ph,nitrogen_cgkg
117.3125,40.1042,28.3120,-12.4840,195.0000,9.8012,11.4483,28.0624,1112.8281,28.3120,-12.4840,40.7960,22.7500,-4.6933,22.7500,-4.6933,556.0000,195.0000,3.0000,134.2908,418.0000,9.0000,418.0000,9.0000,3.0000,3.0000,8.0000,16.0000,34.0000,72.0000,195.0000,151.0000,49.0000,16.0000,6.0000,3.0000,-6.5320,-3.4920,3.0680,11.5120,17.3560,21.6720,23.8200,22.7760,17.6920,11.2080,2.5880,-4.0360,0.0000,0.0000,0.0000,45.3600,228.0360,350.1600,428.4200,396.0560,230.7600,37.4480,0.0000,0.0000,1678.7920,1716.2400,385.3683,14.6756,156.7379,17.4000,43.9000,38.7000,464.0000,1.2400,18.1000,7.0000,46.4000
117.3542,40.1042,28.7120,-12.2840,194.0000,10.1797,11.6127,28.3263,1115.5272,28.7120,-12.2840,40.9960,23.1480,-4.3620,23.1480,-4.3620,552.0000,194.0000,3.0000,134.8705,416.0000,9.0000,416.0000,9.0000,3.0000,3.0000,7.0000,16.0000,33.0000,71.0000,194.0000,151.0000,49.0000,16.0000,6.0000,3.0000,-6.2280,-3.1120,3.4880,11.9400,17.7640,22.0440,24.2200,23.1720,18.0880,11.5680,2.9520,-3.7240,0.0000,0.0000,0.0000,58.2000,240.6840,361.3200,440.8200,408.3320,242.6400,48.6080,0.0000,0.0000,1751.9960,1800.6040,296.5886,12.7141,98.0543,16.2000,47.4000,36.4000,390.0000,1.2500,17.9000,7.1000,39.0000
117.3958,40.1042,28.9400,-12.1680,192.0000,10.3972,11.6797,28.4121,1118.0984,28.9400,-12.1680,41.1080,23.3840,-4.1880,23.3840,-4.1880,549.0000,192.0000,3.0000,134.3625,413.0000,9.0000,413.0000,9.0000,3.0000,3.0000,7.0000,16.0000,33.0000,71.0000,192.0000,150.0000,49.0000,16.0000,6.0000,3.0000,-6.0840,-2.9080,3.7080,12.1840,18.0080,22.2560,24.4440,23.4240,18.3080,11.7680,3.1600,-3.5640,0.0000,0.0000,0.0000,65.5200,248.2480,367.6800,447.7640,416.1440,249.2400,54.8080,0.0000,0.0000,1794.5960,1849.4040,242.9519,9.8418,205.9259,15.8000,51.1000,33.1000,311.0000,1.2700,17.7000,7.2000,31.1000
117.4375,40.1042,28.6200,-12.3560,192.0000,10.1297,11.6427,28.4134,1113.3354,28.6200,-12.3560,40.9760,23.0780,-4.3867,23.0780,-4.3867,555.0000,192.0000,3.0000,132.9897,415.0000,10.0000,415.0000,10.0000,3.0000,3.0000,7.0000,17.0000,34.0000,72.0000,192.0000,151.0000,49.0000,17.0000,6.0000,4.0000,-6.2800,-3.1480,3.4360,11.8560,17.6840,21.9480,24.1560,23.1480,18.0280,11.5360,2.9680,-3.7560,0.0000,0.0000,0.0000,55.6800,238.2040,358.4400,438.8360,407.5880,240.8400,47.6160,0.0000,0.0000,1739.5880,1787.2040,304.2499,14.7934,236.1697,16.0000,52.2000,31.9000,289.0000,1.2800,17.5000,7.3000,28.9000
117.4792,40.1042,28.7680,-12.1600,192.0000,10.3120,11.6080,28.3620,1113.2415,28.7680,-12.1600,40.9280,23.2560,-4.2087,23.2560,-4.2087,554.0000,192.0000,3.0000,133.4628,415.0000,10.0000,415.0000,10.0000,3.0000,3.0000,7.0000,17.0000,34.0000,71.0000,192.0000,152.0000,48.0000,17.0000,6.0000,4.0000,-6.0840,-2.9680,3.6200,12.0200,17.8520,22.1200,24.3200,23.3280,18.2240,11.7280,3.1680,-3.5680,0.0000,0.0000,0.0000,60.6000,243.4120,363.6000,443.9200,413.1680,246.7200,53.5680,0.0000,0.0000,1771.4200,1824.9880,267.6024,14.1934,122.4225,15.7000,51.5000,32.8000,276.0000,1.2800,17.7000,7.4000,27.6000
117.5208,40.1042,29.3600,-11.7960,190.0000,10.8735,11.6337,28.2672,1121.3798,29.3600,-11.7960,41.1560,23.8840,-3.7767,23.8840,-3.7767,547.0000,190.0000,3.0000,133.9497,411.0000,10.0000,411.0000,10.0000,3.0000,3.0000,7.0000,16.0000,33.0000,70.0000,190.0000,151.0000,47.0000,17.0000,6.0000,4.0000,-5.7040,-2.5080,4.1880,12.6600,18.4800,22.7520,24.9440,23.9840,18.8640,12.2960,3.6760,-3.1240,0.0000,0.0000,0.0000,79.8000,262.8800,382.5600,463.2640,433.5040,265.9200,71.1760,0.0000,0.0000,1887.9280,1959.1040,178.0098,11.4280,158.6553,15.5000,51.7000,32.8000,222.0000,1.2900,18.0000,7.5000,22.2000
116.8125,40.0625,30.3400,-11.5080,203.0000,11.5565,12.1977,29.1476,1127.9962,30.3400,-11.5080,41.8480,24.6453,-3.1253,24.6453,-3.1253,538.0000,203.0000,3.0000,139.4249,412.0000,12.0000,412.0000,12.0000,5.0000,3.0000,7.0000,13.0000,29.0000,68.0000,203.0000,141.0000,44.0000,16.0000,5.0000,4.0000,-5.1120,-1.6000,5.2000,13.7680,19.4200,23.8120,25.7040,24.4360,19.4000,12.6000,3.7920,-2.6840,0.0000,0.0000,0.0000,113.0400,292.0200,414.3600,486.8240,447.5160,282.0000,80.6000,0.0000,0.0000,2035.7599,2116.3599,34.4235,1.0080,205.1670,23.1000,39.4000,37.5000,172.0000,1.3500,21.0000,7.9000,17.2000
116.8542,40.0625,30.2880,-11.5120,202.0000,11.5353,12.1753,29.1276,1124.5647,30.2880,-11.5120,41.8000,24.6007,-3.0907,24.6007,-3.0907,532.0000,202.0000,3.0000,140.2154,408.0000,12.0000,408.0000,12.0000,5.0000,3.0000,7.0000,12.0000,29.0000,66.0000,202.0000,140.0000,44.0000,15.0000,5.0000,4.0000,-5.1000,-1.5280,5.1400,13.6760,19.3360,23.7200,25.6920,24.4000,19.3720,12.6000,3.8000,-2.6480,0.0000,0.0000,0.0000,110.2800,289.4160,411.6000,486.4520,446.4000,281.1600,80.6000,0.0000,0.0000,2025.3080,2105.9080,33.7945,0.9439,124.8422,23.5000,39.8000,36.7000,161.0000,1.3500,20.9000,7.8000,16.1000
116.8958,40.0625,30.2600,-11.4840,202.0000,11.5247,12.0907,28.9638,1123.2424,30.2600,-11.4840,41.7440,24.5853,-3.0727,24.5853,-3.0727,532.0000,202.0000,3.0000,140.2154,408.0000,12.0000,408.0000,12.0000,5.0000,3.0000,7.0000,12.0000,29.0000,66.0000,202.0000,140.0000,44.0000,15.0000,5.0000,4.0000,-5.1000,-1.5000,5.1000,13.6000,19.2880,23.7000,25.6840,24.4000,19.4000,12.6920,3.8000,-2.6000,0.0000,0.0000,0.0000,108.0000,287.9280,411.0000,486.2040,446.4000,282.0000,83.4520,0.0000,0.0000,2021.5320,2104.9840,33.0106,0.8544,149.5803,21.5000,40.2000,38.3000,154.0000,1.3500,20.1000,7.8000,15.4000
116.9375,40.0625,30.2080,-11.5000,201.0000,11.5233,12.0893,28.9856,1123.7495,30.2080,-11.5000,41.7080,24.5800,-3.0813,24.5800,-3.0813,534.0000,201.0000,3.0000,139.4790,409.0000,12.0000,409.0000,12.0000,5.0000,3.0000,7.0000,13.0000,29.0000,67.0000,201.0000,141.0000,44.0000,15.0000,5.0000,4.0000,-5.1000,-1.5120,5.1000,13.6000,19.3000,23.7000,25.6160,24.4000,19.4000,12.7000,3.8000,-2.6040,0.0000,0.0000,0.0000,108.0000,288.3000,411.0000,484.0960,446.4000,282.0000,83.7000,0.0000,0.0000,2019.7960,2103.4960,31.4212,0.7799,135.3829,20.5000,40.2000,39.2000,153.0000,1.3500,19.5000,7.8000,15.3000
116.9792,40.0625,30.1720,-11.4400,200.0000,11.5268,11.9837,28.7986,1125.8995,30.1720,-11.4400,41.6120,24.5987,-3.1120,24.5987,-3.1120,533.0000,200.0000,3.0000,139.2419,408.0000,12.0000,408.0000,12.0000,5.0000,3.0000,7.0000,13.0000,29.0000,67.0000,200.0000,141.0000,44.0000,15.0000,5.0000,4.0000,-5.1120,-1.5760,5.0640,13.5760,19.3400,23.7000,25.6400,24.4440,19.4120,12.6880,3.8000,-2.6440,0.0000,0.0000,0.0000,107.2800,289.5400,411.0000,484.8400,447.7640,282.3600,83.3280,0.0000,0.0000,2022.7840,2106.1120,29.4404,0.9322,36.7947,21.7000,39.6000,38.7000,160.0000,1.3500,19.4000,7.8000,16.0000
117.0208,40.0625,30.1920,-11.4280,198.0000,11.5043,11.8947,28.5792,1128.4734,30.1920,-11.4280,41.6200,24.6100,-3.1660,24.6100,-3.1660,532.0000,198.0000,3.0000,138.9032,407.0000,11.0000,407.0000,11.0000,4.0000,3.0000,7.0000,13.0000,30.0000,67.0000,198.0000,142.0000,44.0000,15.0000,5.0000,4.0000,-5.1800,-1.6640,5.0080,13.5880,19.3120,23.6960,25.6760,24.5000,19.4000,12.6800,3.7960,-2.6960,0.0000,0.0000,0.0000,107.6400,288.6719,410.8800,485.9560,449.5000,282.0000,83.0800,0.0000,0.0000,2024.6480,2107.7280,23.4310,0.9638,50.1564,22.6000,39.2000,38.2000,166.0000,1.3500,19.6000,7.8000,16.6000
117.0625,40.0625,30.1160,-11.4560,197.0000,11.4770,11.8613,28.5320,1128.2993,30.1160,-11.4560,41.5720,24.5787,-3.1953,24.5787,-3.1953,530.0000,197.0000,3.0000,138.8023,405.0000,11.0000,405.0000,11.0000,4.0000,3.0000,7.0000,14.0000,29.0000,66.0000,197.0000,142.0000,44.0000,15.0000,5.0000,4.0000,-5.1920,-1.6960,4.9680,13.5160,19.3000,23.6200,25.6360,24.4880,19.4000,12.6280,3.7480,-2.7040,0.0000,0.0000,0.0000,105.4800,288.3000,408.6000,484.7160,449.1280,282.0000,81.4680,0.0000,0.0000,2018.2240,2099.6920,24.3394,0.9767,189.0192,22.0000,40.3000,37.8000,186.0000,1.3400,20.0000,7.7000,18.6000
117.1042,40.0625,29.9920,-11.5040,197.0000,11.3355,11.8090,28.4582,1128.0804,29.9920,-11.5040,41.4960,24.4307,-3.3387,24.4307,-3.3387,533.0000,197.0000,3.0000,138.4229,407.0000,11.0000,407.0000,11.0000,4.0000,3.0000,7.0000,14.0000,29.0000,67.0000,197.0000,143.0000,45.0000,15.0000,5.0000,4.0000,-5.3240,-1.8360,4.8040,13.3840,19.1560,23.4760,25.4840,24.3360,19.2360,12.5000,3.6480,-2.8640,0.0000,0.0000,0.0000,101.5200,283.8360,404.2800,480.0040,444.4160,277.0800,77.5000,0.0000,0.0000,1991.1360,2068.6360,70.4329,5.7543,281.8125,20.3000,43.8000,36.0000,244.0000,1.3200,19.8000,7.3000,24.4000
117.1458,40.0625,29.4960,-11.8000,196.0000,10.8807,11.7127,28.3627,1124.5270,29.4960,-11.8000,41.2960,23.9313,-3.7627,23.9313,-3.7627,540.0000,196.0000,3.0000,136.7760,410.0000,11.0000,410.0000,11.0000,4.0000,3.0000,7.0000,15.0000,31.0000,69.0000,196.0000,145.0000,46.0000,15.0000,5.0000,4.0000,-5.7320,-2.3080,4.3160,12.9000,18.6840,22.9680,24.9840,23.8400,18.7280,12.0960,3.3080,-3.2400,0.0000,0.0000,0.0000,87.0000,269.2040,389.0400,464.5040,429.0400,261.8400,64.9760,0.0000,0.0000,1900.6280,1965.6040,181.2406,9.5627,312.1378,20.4000,44.4000,35.2000,285.0000,1.3000,19.1000,7.2000,28.5000
117.1875,40.0625,29.0880,-11.8760,196.0000,10.5847,11.5607,28.2215,1118.2417,29.0880,-11.8760,40.9640,23.5660,-3.9900,23.5660,-3.9900,545.0000,196.0000,3.0000,135.9630,412.0000,11.0000,412.0000,11.0000,4.0000,3.0000,7.0000,15.0000,31.0000,69.0000,196.0000,147.0000,47.0000,16.0000,6.0000,4.0000,-5.9200,-2.6240,4.0000,12.4960,18.2960,22.5760,24.6160,23.5080,18.4320,11.8880,3.1720,-3.4120,0.0000,0.0000,0.0000,74.8800,257.1760,377.2800,453.0960,418.7480,252.9600,58.5280,0.0000,0.0000,1834.1399,1892.6679,242.7941,11.4993,321.2529,20.5000,43.8000,35.7000,316.0000,1.2900,18.6000,7.1000,31.6000
117.2292,40.0625,29.0560,-11.7960,197.0000,10.5730,11.4360,27.9937,1118.2113,29.0560,-11.7960,40.8520,23.5580,-4.0007,23.5580,-4.0007,547.0000,197.0000,3.0000,136.2567,414.0000,11.0000,414.0000,11.0000,4.0000,3.0000,7.0000,15.0000,31.0000,69.0000,197.0000,148.0000,47.0000,16.0000,6.0000,4.0000,-5.9200,-2.7080,3.9240,12.4240,18.2280,22.5280,24.6080,23.5560,18.4880,11.9160,3.2280,-3.3840,0.0000,0.0000,0.0000,72.7200,255.0680,375.8400,452.8480,420.2360,254.6400,59.3960,0.0000,0.0000,1831.3520,1890.7480,233.8386,13.2304,209.6615,20.0000,42.8000,37.3000,327.0000,1.2800,18.5000,7.0000,32.7000
117.2708,40.0625,29.5560,-11.4440,197.0000,11.0237,11.4300,27.8780,1123.9838,29.5560,-11.4440,41.0000,24.0520,-3.6427,24.0520,-3.6427,546.0000,197.0000,3.0000,136.4979,414.0000,11.0000,414.0000,11.0000,4.0000,3.0000,7.0000,15.0000,31.0000,69.0000,197.0000,148.0000,46.0000,16.0000,6.0000,4.0000,-5.5560,-2.3600,4.3480,12.9160,18.6960,22.9760,25.1040,24.0720,19.0280,12.3680,3.6640,-3.0080,0.0000,0.0000,0.0000,87.4800,269.5760,389.2800,468.2240,436.2320,270.8400,73.4080,0.0000,0.0000,1921.6320,1995.0400,113.0792,5.9822,130.5661,18.6000,43.8000,37.7000,342.0000,1.2900,18.3000,7.1000,34.2000
117.3125,40.0625,29.7360,-11.3240,195.0000,11.1985,11.5523,28.1353,1122.2653,29.7360,-11.3240,41.0600,24.2073,-3.4427,24.2073,-3.4427,544.0000,195.0000,3.0000,135.7400,411.0000,11.0000,411.0000,11.0000,4.0000,3.0000,7.0000,15.0000,31.0000,69.0000,195.0000,147.0000,47.0000,16.0000,6.0000,4.0000,-5.3640,-2.1480,4.5320,13.0960,18.8680,23.1280,25.2640,24.2240,19.2040,12.5600,3.8560,-2.8200,0.0000,0.0000,0.0000,92.8800,274.9080,393.8400,473.1840,440.9440,276.1200,79.3600,0.0000,0.0000,1951.8760,2031.2360,72.7658,3.7236,185.5309,17.6000,47.5000,35.0000,320.0000,1.2900,17.9000,7.2000,32.0000
117.3542,40.0625,29.6680,-11.3160,194.0000,11.1388,11.5703,28.2313,1118.4015,29.6680,-11.3160,40.9840,24.1267,-3.4367,24.1267,-3.4367,545.0000,194.0000,3.0000,135.3565,411.0000,11.0000,411.0000,11.0000,4.0000,3.0000,7.0000,15.0000,31.0000,69.0000,194.0000,148.0000,48.0000,16.0000,6.0000,4.0000,-5.3400,-2.1440,4.4400,12.9320,18.7280,23.0320,25.1880,24.1640,19.1320,12.4960,3.8480,-2.8280,0.0000,0.0000,0.0000,87.9600,270.5680,390.9600,470.8280,439.0840,273.9600,77.3760,0.0000,0.0000,1933.3600,2010.7360,109.1923,8.6334,186.4959,17.0000,50.7000,32.3000,261.0000,1.3000,17.3000,7.3000,26.1000
117.3958,40.0625,29.7920,-11.2080,194.0000,11.2488,11.5283,28.1179,1120.4598,29.7920,-11.2080,41.0000,24.2627,-3.3533,24.2627,-3.3533,551.0000,194.0000,3.0000,134.3973,414.0000,11.0000,414.0000,11.0000,4.0000,3.0000,7.0000,16.0000,32.0000,70.0000,194.0000,150.0000,48.0000,17.0000,6.0000,4.0000,-5.2640,-2.0400,4.5440,13.0360,18.8560,23.1320,25.3200,24.3320,19.2440,12.6160,3.9600,-2.7480,0.0000,0.0000,0.0000,91.0800,274.5360,393.9600,474.9200,444.2920,277.3200,81.0960,0.0000,0.0000,1956.1080,2037.2040,94.2474,6.7742,180.2711,16.1000,52.3000,31.6000,222.0000,1.2900,16.9000,7.5000,22.2000
117.4375,40.0625,29.6440,-11.3240,193.0000,11.1545,11.3937,27.8111,1121.6649,29.6440,-11.3240,40.9680,24.1740,-3.4780,24.1740,-3.4780,549.0000,193.0000,3.0000,134.4151,413.0000,11.0000,413.0000,11.0000,4.0000,3.0000,7.0000,16.0000,32.0000,70.0000,193.0000,150.0000,47.0000,17.0000,6.0000,4.0000,-5.4160,-2.2160,4.4080,12.9040,18.7280,23.0080,25.2320,24.2840,19.1960,12.5800,3.9480,-2.8000,0.0000,0.0000,0.0000,87.1200,270.5680,390.2400,472.1920,442.8040,275.8800,79.9800,0.0000,0.0000,1938.8040,2018.7840,92.2587,6.2481,174.5265,15.7000,52.1000,32.3000,226.0000,1.2900,17.5000,7.4000,22.6000
117.4792,40.0625,29.5480,-11.3720,191.0000,11.1768,11.1523,27.2540,1124.2885,29.5480,-11.3720,40.9200,24.2027,-3.5240,24.2027,-3.5240,555.0000,191.0000,4.0000,131.1335,410.0000,14.0000,410.0000,14.0000,5.0000,4.0000,8.0000,17.0000,32.0000,69.0000,191.0000,150.0000,48.0000,19.0000,7.0000,5.0000,-5.5040,-2.3400,4.3600,12.8920,18.7160,22.9920,25.2480,24.3680,19.3000,12.7120,4.1040,-2.7080,0.0000,0.0000,0.0000,86.7600,270.1960,389.7600,472.6880,445.4080,279.0000,84.0720,0.0000,0.0000,1943.8120,2027.8840,59.2722,4.2007,138.6246,15.9000,51.9000,32.2000,230.0000,1.3000,17.8000,7.3000,23.0000
117.5208,40.0625,29.5800,-11.5360,188.0000,11.1680,11.0367,26.8428,1131.3463,29.5800,-11.5360,41.1160,24.2687,-3.6347,24.2687,-3.6347,544.0000,188.0000,4.0000,132.3439,404.0000,13.0000,404.0000,13.0000,4.0000,4.0000,7.0000,17.0000,32.0000,67.0000,188.0000,149.0000,47.0000,18.0000,6.0000,5.0000,-5.6800,-2.4840,4.2800,12.8760,18.7080,23.0440,25.3280,24.4560,19.3840,12.7400,4.1280,-2.7320,0.0000,0.0000,0.0000,86.2800,269.9480,391.3200,475.1680,448.1360,281.5200,84.9400,0.0000,0.0000,1952.3720,2037.3120,46.0865,3.3389,77.0634,16.2000,51.1000,32.7000,235.0000,1.3000,17.5000,7.2000,23.5000
116.8125,40.0208,30.4760,-11.2280,206.0000,11.6422,12.0397,28.8693,1128.6366,30.4760,-11.2280,41.7040,24.7567,-3.0267,24.7567,-3.0267,541.0000,206.0000,3.0000,140.1139,415.0000,13.0000,415.0000,13.0000,5.0000,3.0000,7.0000,12.0000,29.0000,68.0000,206.0000,141.0000,44.0000,16.0000,5.0000,5.0000,-4.9960,-1.5200,5.2000,13.7840,19.4880,23.9200,25.8200,24.5280,19.5040,12.7160,3.8440,-2.5600,0.0000,0.0000,0.0000,113.5200,294.1280,417.6000,490.4200,450.3680,285.1200,84.1960,0.0000,0.0000,2051.1560,2135.3520,32.0363,1.1434,240.3235,24.3000,40.0000,35.7000,171.0000,1.3500,20.6000,7.8000,17.1000
116.8542,40.0208,30.3560,-11.3560,205.0000,11.5905,12.0803,28.9613,1125.4701,30.3560,-11.3560,41.7120,24.6700,-3.0380,24.6700,-3.0380,538.0000,205.0000,3.0000,140.2481,412.0000,13.0000,412.0000,13.0000,5.0000,3.0000,7.0000,12.0000,29.0000,66.0000,205.0000,141.0000,44.0000,16.0000,5.0000,5.0000,-5.0360,-1.5000,5.1480,13.6920,19.3800,23.8360,25.7440,24.4320,19.4400,12.7040,3.8200,-2.5800,0.0000,0.0000,0.0000,110.7600,290.7800,415.0800,488.0640,447.3920,283.2000,83.8240,0.0000,0.0000,2035.2759,2119.0999,30.7820,1.0530,84.7229,24.0000,37.6000,38.4000,156.0000,1.3500,18.3000,7.9000,15.6000
116.8958,40.0208,30.3000,-11.4040,204.0000,11.5610,12.0647,28.9293,1123.9137,30.3000,-11.4040,41.7040,24.6307,-3.0440,24.6307,-3.0440,532.0000,204.0000,3.0000,141.8059,411.0000,11.0000,411.0000,11.0000,4.0000,3.0000,6.0000,12.0000,28.0000,66.0000,204.0000,141.0000,44.0000,15.0000,5.0000,4.0000,-5.0520,-1.5000,5.1000,13.6000,19.3040,23.7840,25.7200,24.4000,19.4040,12.7240,3.8000,-2.5960,0.0000,0.0000,0.0000,108.0000,288.4240,413.5200,487.3200,446.4000,282.1200,84.4440,0.0000,0.0000,2025.7840,2110.2280,29.0950,0.9361,170.4529,23.9000,37.6000,38.5000,152.0000,1.3500,18.3000,7.9000,15.2000
116.9375,40.0208,30.2600,-11.4080,203.0000,11.5563,12.0373,28.8887,1124.3628,30.2600,-11.4080,41.6680,24.6273,-3.0513,24.6273,-3.0513,532.0000,203.0000,3.0000,141.2590,410.0000,11.0000,410.0000,11.0000,4.0000,3.0000,6.0000,12.0000,29.0000,66.0000,203.0000,141.0000,44.0000,15.0000,5.0000,4.0000,-5.0680,-1.5000,5.1000,13.6000,19.3000,23.7640,25.7000,24.4000,19.4120,12.7360,3.8000,-2.6000,0.0000,0.0000,0.0000,108.0000,288.3000,412.9200,486.7000,446.4000,282.3600,84.8160,0.0000,0.0000,2024.6800,2109.4960,28.6382,0.9121,342.3832,23.6000,38.1000,38.3000,149.0000,1.3500,18.6000,7.9000,14.9000
116.9792,40.0208,30.2800,-11.3160,202.0000,11.5858,11.9437,28.7135,1126.6184,30.2800,-11.3160,41.5960,24.6800,-3.0527,24.6800,-3.0527,534.0000,202.0000,3.0000,140.0978,410.0000,11.0000,410.0000,11.0000,4.0000,3.0000,7.0000,13.0000,29.0000,67.0000,202.0000,141.0000,44.0000,15.0000,5.0000,4.0000,-5.0960,-1.5120,5.1000,13.6000,19.3600,23.7960,25.7480,24.5000,19.4920,12.7440,3.8080,-2.5880,0.0000,0.0000,0.0000,108.0000,290.1600,413.8800,488.1880,449.5000,284.7600,85.0640,0.0000,0.0000,2034.4879,2119.5520,26.5752,0.8625,99.6545,22.7000,39.5000,37.8000,143.0000,1.3500,19.6000,7.9000,14.3000
117.0208,40.0208,30.2840,-11.2760,200.0000,11.5767,11.8427,28.4953,1128.4346,30.2840,-11.2760,41.5600,24.6960,-3.0880,24.6960,-3.0880,531.0000,200.0000,3.0000,139.8109,407.0000,11.0000,407.0000,11.0000,4.0000,3.0000,7.0000,13.0000,29.0000,66.0000,200.0000,141.0000,44.0000,15.0000,5.0000,4.0000,-5.0840,-1.5960,5.0800,13.6000,19.3280,23.7600,25.7640,24.5360,19.5080,12.7520,3.8440,-2.5800,0.0000,0.0000,0.0000,108.0000,289.1680,412.8000,488.6840,450.6160,285.2400,85.3120,0.0000,0.0000,2034.5079,2119.8199,24.4168,0.8747,173.5091,21.6000,41.3000,37.1000,152.0000,1.3400,19.1000,7.7000,15.2000
117.0625,40.0208,30.3720,-11.1360,199.0000,11.6360,11.7660,28.3463,1129.2468,30.3720,-11.1360,41.5080,24.7720,-3.0280,24.7720,-3.0280,534.0000,199.0000,3.0000,138.5091,407.0000,13.0000,407.0000,13.0000,5.0000,3.0000,7.0000,14.0000,29.0000,66.0000,199.0000,142.0000,44.0000,15.0000,5.0000,5.0000,-5.0200,-1.5440,5.0840,13.6200,19.3960,23.8120,25.8440,24.6520,19.5840,12.8040,3.9040,-2.5280,0.0000,0.0000,0.0000,108.6000,291.2760,414.3600,491.1640,454.2120,287.5200,86.9240,0.0000,0.0000,2047.1320,2134.0560,20.7582,1.1287,142.7837,21.4000,41.5000,37.1000,204.0000,1.3300,19.1000,7.6000,20.4000
117.1042,40.0208,30.1520,-11.2880,199.0000,11.4540,11.7293,28.3044,1128.0129,30.1520,-11.2880,41.4400,24.5647,-3.2107,24.5647,-3.2107,547.0000,199.0000,4.0000,135.0244,410.0000,16.0000,410.0000,16.0000,6.0000,4.0000,8.0000,15.0000,30.0000,67.0000,199.0000,144.0000,45.0000,17.0000,6.0000,6.0000,-5.1920,-1.7520,4.9000,13.4320,19.2160,23.6000,25.6480,24.4560,19.3920,12.6600,3.7920,-2.6920,0.0000,0.0000,0.0000,102.9600,285.6960,408.0000,485.0880,448.1360,281.7600,82.4600,0.0000,0.0000,2011.6400,2094.1000,56.2434,4.4537,225.1557,21.4000,40.6000,38.1000,254.0000,1.3200,19.4000,7.5000,25.4000
117.1458,40.0208,29.7520,-11.6520,199.0000,11.1143,11.7600,28.4031,1125.6383,29.7520,-11.6520,41.4040,24.1847,-3.5407,24.1847,-3.5407,559.0000,199.0000,4.0000,132.2839,414.0000,16.0000,414.0000,16.0000,6.0000,4.0000,9.0000,17.0000,31.0000,69.0000,199.0000,146.0000,46.0000,19.0000,7.0000,6.0000,-5.5200,-2.1240,4.5720,13.0760,18.8680,23.2400,25.2440,24.0600,19.0280,12.3640,3.5200,-2.9840,0.0000,0.0000,0.0000,92.2800,274.9080,397.2000,472.5640,435.8600,270.8400,73.2840,0.0000,0.0000,1943.6520,2016.9360,124.0857,8.0066,193.2538,21.7000,39.4000,38.9000,254.0000,1.3200,20.1000,7.4000,25.4000
117.1875,40.0208,29.5800,-11.7080,199.0000,11.0072,11.7457,28.4481,1123.4065,29.5800,-11.7080,41.2880,24.0487,-3.6267,24.0487,-3.6267,554.0000,199.0000,4.0000,134.5089,415.0000,14.0000,415.0000,14.0000,5.0000,4.0000,8.0000,16.0000,31.0000,69.0000,199.0000,147.0000,47.0000,17.0000,6.0000,5.0000,-5.6000,-2.2280,4.4360,12.9440,18.7400,23.1240,25.0920,23.9360,18.9200,12.2880,3.4840,-3.0480,0.0000,0.0000,0.0000,88.3200,270.9400,393.7200,467.8520,432.0160,267.6000,70.9280,0.0000,0.0000,1920.4481,1991.3761,142.4906,9.6185,176.6523,22.1000,39.3000,38.7000,266.0000,1.3100,20.5000,7.4000,26.6000
117.2292,40.0208,29.8360,-11.5280,198.0000,11.1922,11.7077,28.3040,1125.9381,29.8360,-11.5280,41.3640,24.2747,-3.4660,24.2747,-3.4660,548.0000,198.0000,3.0000,135.9117,414.0000,13.0000,414.0000,13.0000,5.0000,3.0000,7.0000,15.0000,31.0000,69.0000,198.0000,147.0000,46.0000,16.0000,6.0000,5.0000,-5.4320,-2.0880,4.5720,13.1040,18.8800,23.2760,25.3400,24.2080,19.1640,12.4720,3.6960,-2.8560,0.0000,0.0000,0.0000,93.1200,275.2800,398.2800,475.5400,440.4480,274.9200,76.6320,0.0000,0.0000,1957.5880,2034.2200,96.6082,5.9401,175.7691,22.2000,40.0000,37.8000,284.0000,1.3100,20.6000,7.4000,28.4000
117.2708,40.0208,30.0680,-11.5280,197.0000,11.3220,11.7840,28.3296,1129.2788,30.0680,-11.5280,41.5960,24.4560,-3.3733,24.4560,-3.3733,544.0000,197.0000,3.0000,136.3595,412.0000,11.0000,412.0000,11.0000,4.0000,3.0000,7.0000,15.0000,31.0000,69.0000,197.0000,146.0000,46.0000,16.0000,6.0000,4.0000,-5.3400,-2.0000,4.6800,13.2080,18.9960,23.4160,25.5320,24.4240,19.3360,12.5760,3.8080,-2.7600,0.0000,0.0000,0.0000,96.2400,278.8760,402.4800,481.4920,447.1440,280.0800,79.8560,0.0000,0.0000,1986.3120,2066.1680,64.7190,3.4992,166.8474,21.3000,42.8000,36.0000,245.0000,1.3200,19.8000,7.5000,24.5000
